flight_id,airline,source,destination,route,departure_time,arrival_time,departure_date,departure_hour,duration_minutes,overnight_flight,anomaly_flag,data_quality_status
SJ175,SpiceJet,MAA,BLR,MAA → BLR,46:41.7,50:41.7,4/19/2026,12,244,FALSE,FALSE,Valid
AI182,Air India,HYD,DEL,HYD → DEL,41:41.7,14:41.7,4/19/2026,12,273,FALSE,FALSE,Valid
AI190,Air India,BOM,CCU,BOM → CCU,38:41.7,56:41.7,4/19/2026,12,198,FALSE,FALSE,Valid
AI120,Air India,MAA,CCU,MAA → CCU,12:41.7,18:41.7,4/19/2026,12,126,FALSE,FALSE,Valid
6F132,IndiGo,MAA,BOM,MAA → BOM,00:41.7,00:42.0,4/19/2026,12,60.00496667,FALSE,FALSE,Valid
UK102,Vistara,HYD,CCU,HYD → CCU,58:41.7,01:41.7,4/19/2026,11,123,FALSE,FALSE,Valid
AI045,Air India,HYD,MAA,HYD → MAA,58:41.7,37:41.7,4/19/2026,11,159,FALSE,FALSE,Valid
UK136,Vistara,HYD,CCU,HYD → CCU,43:41.7,26:41.7,4/19/2026,11,223,FALSE,FALSE,Valid
SJ238,SpiceJet,MAA,BLR,MAA → BLR,41:41.7,39:41.7,4/19/2026,11,238,FALSE,FALSE,Valid
AI193,Air India,MAA,HYD,MAA → HYD,33:41.7,07:41.7,4/19/2026,11,274,FALSE,FALSE,Valid
6F001,IndiGo,HYD,BOM,HYD → BOM,33:41.7,08:41.7,4/19/2026,11,95,FALSE,FALSE,Valid
6F211,IndiGo,MAA,BLR,MAA → BLR,29:41.7,20:41.7,4/19/2026,11,291,FALSE,FALSE,Valid
SJ199,SpiceJet,HYD,BOM,HYD → BOM,29:41.7,59:41.7,4/19/2026,11,150,FALSE,FALSE,Valid
SJ050,SpiceJet,HYD,CCU,HYD → CCU,24:41.7,03:41.7,4/19/2026,11,39,FALSE,FALSE,Valid
UK115,Vistara,BLR,BOM,BLR → BOM,20:41.7,20:42.0,4/19/2026,11,120.0049667,FALSE,FALSE,Valid
AI037,Air India,BOM,BLR,BOM → BLR,14:41.7,13:41.7,4/19/2026,11,239,FALSE,FALSE,Valid
6F235,IndiGo,HYD,MAA,HYD → MAA,06:41.7,51:41.7,4/19/2026,11,165,FALSE,FALSE,Valid
UK111,Vistara,MAA,BLR,MAA → BLR,06:41.7,20:41.7,4/19/2026,11,74,FALSE,FALSE,Valid
6F005,IndiGo,BOM,MAA,BOM → MAA,04:41.7,27:41.7,4/19/2026,11,263,FALSE,FALSE,Valid
AI198,Air India,CCU,MAA,CCU → MAA,56:41.7,19:41.7,4/19/2026,10,203,FALSE,FALSE,Valid
UK184,Vistara,MAA,HYD,MAA → HYD,49:41.7,00:41.7,4/19/2026,10,131,FALSE,FALSE,Valid
6F219,IndiGo,MAA,DEL,MAA → DEL,32:41.7,37:41.7,4/19/2026,10,245,FALSE,FALSE,Valid
UK066,Vistara,BOM,CCU,BOM → CCU,29:41.7,07:41.7,4/19/2026,10,98,FALSE,FALSE,Valid
6F220,IndiGo,HYD,BOM,HYD → BOM,27:41.7,25:41.7,4/19/2026,10,58,FALSE,FALSE,Valid
AI180,Air India,BOM,CCU,BOM → CCU,19:41.7,00:41.7,4/19/2026,10,41,FALSE,FALSE,Valid
6F098,IndiGo,BLR,MAA,BLR → MAA,18:41.7,49:41.7,4/19/2026,10,151,FALSE,FALSE,Valid
AI141,Air India,BLR,DEL,BLR → DEL,16:41.7,53:41.7,4/19/2026,10,277,FALSE,FALSE,Valid
SJ170,SpiceJet,BLR,BOM,BLR → BOM,11:41.7,56:41.7,4/19/2026,10,105,FALSE,FALSE,Valid
SJ178,SpiceJet,BOM,HYD,BOM → HYD,58:41.7,27:41.7,4/19/2026,9,149,FALSE,FALSE,Valid
6F172,IndiGo,BOM,BLR,BOM → BLR,53:41.7,46:41.7,4/19/2026,9,293,FALSE,FALSE,Valid
UK220,Vistara,BLR,BOM,BLR → BOM,51:41.7,25:41.7,4/19/2026,9,214,FALSE,FALSE,Valid
SJ148,SpiceJet,DEL,BLR,DEL → BLR,51:41.7,41:41.7,4/19/2026,9,230,FALSE,FALSE,Valid
UK065,Vistara,BOM,CCU,BOM → CCU,38:41.7,46:41.7,4/19/2026,9,248,FALSE,FALSE,Valid
6F243,IndiGo,BOM,HYD,BOM → HYD,37:41.7,33:41.7,4/19/2026,9,56,FALSE,FALSE,Valid
SJ193,SpiceJet,CCU,DEL,CCU → DEL,37:41.7,16:41.7,4/19/2026,9,159,FALSE,FALSE,Valid
UK056,Vistara,HYD,MAA,HYD → MAA,29:41.7,15:41.7,4/19/2026,9,46,FALSE,FALSE,Valid
AI219,Air India,BLR,DEL,BLR → DEL,28:41.7,27:41.7,4/19/2026,9,119,FALSE,FALSE,Valid
SJ073,SpiceJet,CCU,BLR,CCU → BLR,26:41.7,14:41.7,4/19/2026,9,108,FALSE,FALSE,Valid
6F052,IndiGo,BOM,CCU,BOM → CCU,13:41.7,02:41.7,4/19/2026,9,169,FALSE,FALSE,Valid
SJ201,SpiceJet,BLR,DEL,BLR → DEL,10:41.7,12:41.7,4/19/2026,9,122,FALSE,FALSE,Valid
UK028,Vistara,HYD,MAA,HYD → MAA,02:41.7,37:41.7,4/19/2026,9,95,FALSE,FALSE,Valid
SJ119,SpiceJet,BOM,CCU,BOM → CCU,53:41.7,29:41.7,4/19/2026,8,156,FALSE,FALSE,Valid
AI165,Air India,DEL,CCU,DEL → CCU,51:41.7,31:41.7,4/19/2026,8,100,FALSE,FALSE,Valid
AI255,Air India,MAA,CCU,MAA → CCU,45:41.7,12:41.7,4/19/2026,8,267,FALSE,FALSE,Valid
AI202,Air India,HYD,BLR,HYD → BLR,44:41.7,53:41.7,4/19/2026,8,129,FALSE,FALSE,Valid
SJ039,SpiceJet,MAA,BOM,MAA → BOM,41:41.7,08:41.7,4/19/2026,8,207,FALSE,FALSE,Valid
SJ051,SpiceJet,BOM,BLR,BOM → BLR,40:41.7,18:41.7,4/19/2026,8,218,FALSE,FALSE,Valid
UK024,Vistara,MAA,BLR,MAA → BLR,29:41.7,29:41.7,4/19/2026,8,300,FALSE,FALSE,Valid
SJ006,SpiceJet,HYD,BLR,HYD → BLR,25:41.7,57:41.7,4/19/2026,8,32,FALSE,FALSE,Valid
AI207,Air India,BOM,MAA,BOM → MAA,24:41.7,23:41.7,4/19/2026,8,179,FALSE,FALSE,Valid
SJ168,SpiceJet,CCU,BOM,CCU → BOM,17:41.7,29:41.7,4/19/2026,8,252,FALSE,FALSE,Valid
AI028,Air India,HYD,BOM,HYD → BOM,53:41.7,35:41.7,4/19/2026,7,42,FALSE,FALSE,Valid
6F094,IndiGo,BLR,BOM,BLR → BOM,37:41.7,06:41.7,4/19/2026,7,89,FALSE,FALSE,Valid
6F024,IndiGo,BOM,DEL,BOM → DEL,31:41.7,17:41.7,4/19/2026,7,226,FALSE,FALSE,Valid
6F061,IndiGo,MAA,BOM,MAA → BOM,28:41.7,09:41.7,4/19/2026,7,41,FALSE,FALSE,Valid
AI032,Air India,MAA,BLR,MAA → BLR,26:41.7,26:42.0,4/19/2026,7,120.0049833,FALSE,FALSE,Valid
UK163,Vistara,DEL,HYD,DEL → HYD,22:41.7,04:41.7,4/19/2026,7,102,FALSE,FALSE,Valid
SJ067,SpiceJet,MAA,BLR,MAA → BLR,17:41.7,16:41.7,4/19/2026,7,59,FALSE,FALSE,Valid
SJ106,SpiceJet,CCU,DEL,CCU → DEL,16:41.7,40:41.7,4/19/2026,7,144,FALSE,FALSE,Valid
AI086,Air India,CCU,HYD,CCU → HYD,13:41.7,09:41.7,4/19/2026,7,176,FALSE,FALSE,Valid
6F263,IndiGo,DEL,HYD,DEL → HYD,07:41.7,30:41.7,4/19/2026,7,83,FALSE,FALSE,Valid
6F163,IndiGo,MAA,BOM,MAA → BOM,49:41.7,46:41.7,4/19/2026,6,237,FALSE,FALSE,Valid
SJ064,SpiceJet,CCU,DEL,CCU → DEL,29:41.7,43:41.7,4/19/2026,6,134,FALSE,FALSE,Valid
UK118,Vistara,HYD,BLR,HYD → BLR,22:41.7,22:42.0,4/19/2026,6,60.00496667,FALSE,FALSE,Valid
UK022,Vistara,DEL,HYD,DEL → HYD,22:41.7,59:41.7,4/19/2026,6,277,FALSE,FALSE,Valid
UK099,Vistara,BOM,MAA,BOM → MAA,16:41.7,24:41.7,4/19/2026,6,248,FALSE,FALSE,Valid
6F212,IndiGo,BLR,CCU,BLR → CCU,10:41.7,52:41.7,4/19/2026,6,282,FALSE,FALSE,Valid
AI023,Air India,HYD,BLR,HYD → BLR,10:41.7,35:41.7,4/19/2026,6,205,FALSE,FALSE,Valid
SJ245,SpiceJet,BOM,DEL,BOM → DEL,07:41.7,39:41.7,4/19/2026,6,212,FALSE,FALSE,Valid
6F066,IndiGo,BLR,HYD,BLR → HYD,07:41.7,43:41.7,4/19/2026,6,96,FALSE,FALSE,Valid
AI138,Air India,DEL,CCU,DEL → CCU,50:41.7,40:41.7,4/19/2026,5,50,FALSE,FALSE,Valid
SJ021,SpiceJet,HYD,BLR,HYD → BLR,48:41.7,46:41.7,4/19/2026,5,238,FALSE,FALSE,Valid
SJ136,SpiceJet,HYD,BLR,HYD → BLR,45:41.7,04:41.7,4/19/2026,5,139,FALSE,FALSE,Valid
AI148,Air India,HYD,MAA,HYD → MAA,41:41.7,32:41.7,4/19/2026,5,171,FALSE,FALSE,Valid
SJ014,SpiceJet,BOM,HYD,BOM → HYD,40:41.7,39:41.7,4/19/2026,5,59,FALSE,FALSE,Valid
6F104,IndiGo,CCU,BOM,CCU → BOM,39:41.7,14:41.7,4/19/2026,5,35,FALSE,FALSE,Valid
SJ121,SpiceJet,CCU,DEL,CCU → DEL,32:41.7,47:41.7,4/19/2026,5,75,FALSE,FALSE,Valid
UK174,Vistara,CCU,DEL,CCU → DEL,27:41.7,47:41.7,4/19/2026,5,140,FALSE,FALSE,Valid
AI033,Air India,MAA,CCU,MAA → CCU,25:41.7,21:41.7,4/19/2026,5,296,FALSE,FALSE,Valid
SJ122,SpiceJet,CCU,BOM,CCU → BOM,22:41.7,09:41.7,4/19/2026,5,287,FALSE,FALSE,Valid
UK095,Vistara,BOM,MAA,BOM → MAA,22:41.7,36:41.7,4/19/2026,5,134,FALSE,FALSE,Valid
SJ026,SpiceJet,CCU,MAA,CCU → MAA,22:41.7,40:41.7,4/19/2026,5,258,FALSE,FALSE,Valid
6F221,IndiGo,MAA,DEL,MAA → DEL,20:41.7,52:41.7,4/19/2026,5,212,FALSE,FALSE,Valid
SJ103,SpiceJet,MAA,BLR,MAA → BLR,16:41.7,56:41.7,4/19/2026,5,220,FALSE,FALSE,Valid
SJ011,SpiceJet,BOM,MAA,BOM → MAA,14:41.7,59:41.7,4/19/2026,5,285,FALSE,FALSE,Valid
AI002,Air India,HYD,BLR,HYD → BLR,12:41.7,12:41.7,4/19/2026,5,120,FALSE,FALSE,Valid
AI046,Air India,DEL,BOM,DEL → BOM,09:41.7,00:41.7,4/19/2026,5,171,FALSE,FALSE,Valid
SJ053,SpiceJet,CCU,DEL,CCU → DEL,00:41.7,38:41.7,4/19/2026,5,98,FALSE,FALSE,Valid
AI236,Air India,DEL,BOM,DEL → BOM,52:41.7,11:41.7,4/19/2026,4,259,FALSE,FALSE,Valid
AI254,Air India,CCU,HYD,CCU → HYD,46:41.7,06:41.7,4/19/2026,4,200,FALSE,FALSE,Valid
6F063,IndiGo,DEL,HYD,DEL → HYD,42:41.7,31:41.7,4/19/2026,4,169,FALSE,FALSE,Valid
6F115,IndiGo,MAA,BLR,MAA → BLR,41:41.7,23:41.7,4/19/2026,4,102,FALSE,FALSE,Valid
UK070,Vistara,BOM,DEL,BOM → DEL,36:41.7,49:41.7,4/19/2026,4,133,FALSE,FALSE,Valid
SJ147,SpiceJet,BLR,CCU,BLR → CCU,30:41.7,52:41.7,4/19/2026,4,262,FALSE,FALSE,Valid
UK201,Vistara,HYD,BOM,HYD → BOM,29:41.7,42:41.7,4/19/2026,4,133,FALSE,FALSE,Valid
SJ234,SpiceJet,BLR,CCU,BLR → CCU,20:41.7,23:41.7,4/19/2026,4,123,FALSE,FALSE,Valid
AI176,Air India,BLR,DEL,BLR → DEL,20:41.7,25:41.7,4/19/2026,4,125,FALSE,FALSE,Valid
SJ045,SpiceJet,DEL,MAA,DEL → MAA,16:41.7,03:41.7,4/19/2026,4,287,FALSE,FALSE,Valid
SJ174,SpiceJet,CCU,DEL,CCU → DEL,09:41.7,04:41.7,4/19/2026,4,55,FALSE,FALSE,Valid
AI007,Air India,MAA,DEL,MAA → DEL,01:41.7,01:42.0,4/19/2026,4,120.0049833,FALSE,FALSE,Valid
AI143,Air India,CCU,DEL,CCU → DEL,58:41.7,36:41.7,4/19/2026,3,38,FALSE,FALSE,Valid
SJ241,SpiceJet,DEL,HYD,DEL → HYD,57:41.7,36:41.7,4/19/2026,3,159,FALSE,FALSE,Valid
AI020,Air India,BOM,BLR,BOM → BLR,53:41.7,21:41.7,4/19/2026,3,148,FALSE,FALSE,Valid
UK031,Vistara,CCU,DEL,CCU → DEL,45:41.7,20:41.7,4/19/2026,3,215,FALSE,FALSE,Valid
AI013,Air India,HYD,BLR,HYD → BLR,41:41.7,58:41.7,4/19/2026,3,77,FALSE,FALSE,Valid
AI249,Air India,BLR,HYD,BLR → HYD,38:41.7,27:41.7,4/19/2026,3,169,FALSE,FALSE,Valid
UK046,Vistara,CCU,DEL,CCU → DEL,37:41.7,05:41.7,4/19/2026,3,148,FALSE,FALSE,Valid
UK168,Vistara,BLR,CCU,BLR → CCU,20:41.7,09:41.7,4/19/2026,3,49,FALSE,FALSE,Valid
AI022,Air India,BOM,MAA,BOM → MAA,15:41.7,10:41.7,4/19/2026,3,115,FALSE,FALSE,Valid
UK218,Vistara,MAA,BLR,MAA → BLR,12:41.7,22:41.7,4/19/2026,3,250,FALSE,FALSE,Valid
UK142,Vistara,BLR,DEL,BLR → DEL,03:41.7,13:41.7,4/19/2026,3,250,FALSE,FALSE,Valid
6F067,IndiGo,MAA,BLR,MAA → BLR,59:41.7,02:41.7,4/19/2026,2,183,FALSE,FALSE,Valid
SJ217,SpiceJet,BOM,CCU,BOM → CCU,57:41.7,04:41.7,4/19/2026,2,187,FALSE,FALSE,Valid
SJ143,SpiceJet,DEL,BOM,DEL → BOM,55:41.7,52:41.7,4/19/2026,2,57,FALSE,FALSE,Valid
AI243,Air India,BLR,BOM,BLR → BOM,50:41.7,09:41.7,4/19/2026,2,139,FALSE,FALSE,Valid
SJ246,SpiceJet,BOM,DEL,BOM → DEL,47:41.7,47:42.0,4/19/2026,2,60.00493333,FALSE,FALSE,Valid
6F170,IndiGo,HYD,DEL,HYD → DEL,44:41.7,14:41.7,4/19/2026,2,90,FALSE,FALSE,Valid
UK157,Vistara,CCU,BOM,CCU → BOM,41:41.7,41:42.0,4/19/2026,2,60.00495,FALSE,FALSE,Valid
UK172,Vistara,DEL,BOM,DEL → BOM,20:41.7,21:41.7,4/19/2026,2,181,FALSE,FALSE,Valid
SJ139,SpiceJet,DEL,BLR,DEL → BLR,20:41.7,02:41.7,4/19/2026,2,222,FALSE,FALSE,Valid
UK085,Vistara,MAA,DEL,MAA → DEL,15:41.7,17:41.7,4/19/2026,2,62,FALSE,FALSE,Valid
6F079,IndiGo,MAA,HYD,MAA → HYD,14:41.7,18:41.7,4/19/2026,2,244,FALSE,FALSE,Valid
SJ032,SpiceJet,MAA,BOM,MAA → BOM,11:41.7,33:41.7,4/19/2026,2,142,FALSE,FALSE,Valid
6F182,IndiGo,BOM,CCU,BOM → CCU,10:41.7,18:41.7,4/19/2026,2,128,FALSE,FALSE,Valid
AI106,Air India,HYD,BLR,HYD → BLR,07:41.7,20:41.7,4/19/2026,2,73,FALSE,FALSE,Valid
AI200,Air India,HYD,MAA,HYD → MAA,05:41.7,29:41.7,4/19/2026,2,204,FALSE,FALSE,Valid
6F142,IndiGo,CCU,MAA,CCU → MAA,05:41.7,04:41.7,4/19/2026,2,239,FALSE,FALSE,Valid
SJ079,SpiceJet,HYD,DEL,HYD → DEL,58:41.7,02:41.7,4/19/2026,1,184,FALSE,FALSE,Valid
SJ082,SpiceJet,BOM,DEL,BOM → DEL,54:41.7,33:41.7,4/19/2026,1,39,FALSE,FALSE,Valid
SJ110,SpiceJet,CCU,DEL,CCU → DEL,47:41.7,20:41.7,4/19/2026,1,33,FALSE,FALSE,Valid
6F262,IndiGo,MAA,DEL,MAA → DEL,44:41.7,47:41.7,4/19/2026,1,63,FALSE,FALSE,Valid
UK143,Vistara,BLR,BOM,BLR → BOM,34:41.7,48:41.7,4/19/2026,1,74,FALSE,FALSE,Valid
6F269,IndiGo,HYD,MAA,HYD → MAA,30:41.7,52:41.7,4/19/2026,1,82,FALSE,FALSE,Valid
6F214,IndiGo,BOM,CCU,BOM → CCU,21:41.7,20:41.7,4/19/2026,1,239,FALSE,FALSE,Valid
SJ213,SpiceJet,BOM,CCU,BOM → CCU,19:41.7,48:41.7,4/19/2026,1,209,FALSE,FALSE,Valid
SJ072,SpiceJet,DEL,HYD,DEL → HYD,18:41.7,08:41.7,4/19/2026,1,170,FALSE,FALSE,Valid
6F059,IndiGo,BOM,DEL,BOM → DEL,12:41.7,02:41.7,4/19/2026,1,290,FALSE,FALSE,Valid
UK202,Vistara,DEL,HYD,DEL → HYD,11:41.7,37:41.7,4/19/2026,1,266,FALSE,FALSE,Valid
UK037,Vistara,BLR,BOM,BLR → BOM,10:41.7,12:41.7,4/19/2026,1,242,FALSE,FALSE,Valid
UK069,Vistara,CCU,DEL,CCU → DEL,10:41.7,23:41.7,4/19/2026,1,133,FALSE,FALSE,Valid
SJ118,SpiceJet,DEL,BOM,DEL → BOM,08:41.7,33:41.7,4/19/2026,1,85,FALSE,FALSE,Valid
6F145,IndiGo,CCU,DEL,CCU → DEL,02:41.7,18:41.7,4/19/2026,1,76,FALSE,FALSE,Valid
UK097,Vistara,HYD,BOM,HYD → BOM,49:41.7,00:41.7,4/19/2026,0,251,FALSE,FALSE,Valid
6F117,IndiGo,CCU,DEL,CCU → DEL,46:41.7,51:41.7,4/19/2026,0,65,FALSE,FALSE,Valid
6F226,IndiGo,DEL,BOM,DEL → BOM,38:41.7,55:41.7,4/19/2026,0,137,FALSE,FALSE,Valid
6F050,IndiGo,DEL,BOM,DEL → BOM,35:41.7,32:41.7,4/19/2026,0,237,FALSE,FALSE,Valid
UK196,Vistara,BOM,HYD,BOM → HYD,32:41.7,49:41.7,4/19/2026,0,257,FALSE,FALSE,Valid
SJ086,SpiceJet,CCU,DEL,CCU → DEL,32:41.7,17:41.7,4/19/2026,0,225,FALSE,FALSE,Valid
AI134,Air India,HYD,BOM,HYD → BOM,28:41.7,23:41.7,4/19/2026,0,235,FALSE,FALSE,Valid
AI043,Air India,CCU,DEL,CCU → DEL,28:41.7,37:41.7,4/19/2026,0,249,FALSE,FALSE,Valid
UK119,Vistara,BOM,CCU,BOM → CCU,21:41.7,38:41.7,4/19/2026,0,257,FALSE,FALSE,Valid
SJ181,SpiceJet,BOM,BLR,BOM → BLR,20:41.7,49:41.7,4/19/2026,0,89,FALSE,FALSE,Valid
AI070,Air India,CCU,DEL,CCU → DEL,05:41.7,44:41.7,4/19/2026,0,99,FALSE,FALSE,Valid
6F233,IndiGo,BLR,BOM,BLR → BOM,56:41.7,53:41.7,4/18/2026,23,237,TRUE,FALSE,Valid
UK013,Vistara,BOM,MAA,BOM → MAA,52:41.7,52:41.7,4/18/2026,23,180,TRUE,FALSE,Valid
6F015,IndiGo,BOM,CCU,BOM → CCU,39:41.7,27:41.7,4/18/2026,23,168,TRUE,FALSE,Valid
SJ247,SpiceJet,DEL,BOM,DEL → BOM,38:41.7,43:41.7,4/18/2026,23,245,TRUE,FALSE,Valid
AI067,Air India,HYD,DEL,HYD → DEL,36:41.7,09:41.7,4/18/2026,23,213,TRUE,FALSE,Valid
AI211,Air India,DEL,CCU,DEL → CCU,34:41.7,21:41.7,4/18/2026,23,107,TRUE,FALSE,Valid
UK029,Vistara,DEL,BOM,DEL → BOM,26:41.7,15:41.7,4/18/2026,23,169,TRUE,FALSE,Valid
SJ200,SpiceJet,BOM,DEL,BOM → DEL,24:41.7,11:41.7,4/18/2026,23,167,TRUE,FALSE,Valid
6F087,IndiGo,DEL,HYD,DEL → HYD,24:41.7,10:41.7,4/18/2026,23,226,TRUE,FALSE,Valid
SJ210,SpiceJet,HYD,CCU,HYD → CCU,21:41.7,54:41.7,4/18/2026,23,213,TRUE,FALSE,Valid
AI101,Air India,DEL,BLR,DEL → BLR,20:41.7,23:41.7,4/18/2026,23,183,TRUE,FALSE,Valid
UK075,Vistara,MAA,CCU,MAA → CCU,15:41.7,54:41.7,4/18/2026,23,279,TRUE,FALSE,Valid
SJ091,SpiceJet,BLR,CCU,BLR → CCU,10:41.7,47:41.7,4/18/2026,23,97,TRUE,FALSE,Valid
AI251,Air India,MAA,DEL,MAA → DEL,40:41.7,24:41.7,4/18/2026,22,44,FALSE,FALSE,Valid
SJ042,SpiceJet,HYD,CCU,HYD → CCU,38:41.7,20:41.7,4/18/2026,22,222,TRUE,FALSE,Valid
UK126,Vistara,CCU,DEL,CCU → DEL,37:41.7,03:41.7,4/18/2026,22,86,TRUE,FALSE,Valid
6F042,IndiGo,HYD,DEL,HYD → DEL,35:41.7,41:41.7,4/18/2026,22,246,TRUE,FALSE,Valid
AI116,Air India,CCU,BOM,CCU → BOM,30:41.7,57:41.7,4/18/2026,22,207,TRUE,FALSE,Valid
SJ209,SpiceJet,BLR,BOM,BLR → BOM,22:41.7,03:41.7,4/18/2026,22,221,TRUE,FALSE,Valid
AI123,Air India,MAA,BOM,MAA → BOM,19:41.7,45:41.7,4/18/2026,22,146,TRUE,FALSE,Valid
6F016,IndiGo,HYD,BOM,HYD → BOM,18:41.7,54:41.7,4/18/2026,22,36,FALSE,FALSE,Valid
UK012,Vistara,MAA,BOM,MAA → BOM,16:41.7,25:41.7,4/18/2026,22,129,TRUE,FALSE,Valid
SJ188,SpiceJet,BLR,BOM,BLR → BOM,15:41.7,55:41.7,4/18/2026,22,40,FALSE,FALSE,Valid
UK096,Vistara,BLR,HYD,BLR → HYD,11:41.7,06:41.7,4/18/2026,22,115,TRUE,FALSE,Valid
SJ046,SpiceJet,BOM,MAA,BOM → MAA,01:41.7,25:41.7,4/18/2026,22,204,TRUE,FALSE,Valid
UK081,Vistara,BLR,DEL,BLR → DEL,00:41.7,00:41.7,4/18/2026,22,60,FALSE,FALSE,Valid
UK191,Vistara,MAA,BLR,MAA → BLR,51:41.7,57:41.7,4/18/2026,21,66,FALSE,FALSE,Valid
6F064,IndiGo,CCU,DEL,CCU → DEL,45:41.7,50:41.7,4/18/2026,21,65,FALSE,FALSE,Valid
AI005,Air India,DEL,CCU,DEL → CCU,24:41.7,11:41.7,4/18/2026,21,47,FALSE,FALSE,Valid
6F021,IndiGo,BLR,MAA,BLR → MAA,23:41.7,25:41.7,4/18/2026,21,242,TRUE,FALSE,Valid
AI169,Air India,CCU,DEL,CCU → DEL,21:41.7,34:41.7,4/18/2026,21,253,TRUE,FALSE,Valid
UK035,Vistara,HYD,BOM,HYD → BOM,08:41.7,24:41.7,4/18/2026,21,76,FALSE,FALSE,Valid
AI040,Air India,HYD,BLR,HYD → BLR,01:41.7,42:41.7,4/18/2026,21,101,FALSE,FALSE,Valid
UK042,Vistara,MAA,BOM,MAA → BOM,59:41.7,38:41.7,4/18/2026,20,279,TRUE,FALSE,Valid
SJ171,SpiceJet,DEL,HYD,DEL → HYD,52:41.7,52:41.7,4/18/2026,20,180,FALSE,FALSE,Valid
AI250,Air India,BOM,CCU,BOM → CCU,48:41.7,12:41.7,4/18/2026,20,204,TRUE,FALSE,Valid
SJ195,SpiceJet,BOM,CCU,BOM → CCU,41:41.7,54:41.7,4/18/2026,20,193,FALSE,FALSE,Valid
UK211,Vistara,MAA,CCU,MAA → CCU,39:41.7,02:41.7,4/18/2026,20,83,FALSE,FALSE,Valid
UK122,Vistara,HYD,CCU,HYD → CCU,29:42.0,29:42.0,4/18/2026,20,180,FALSE,FALSE,Valid
AI136,Air India,BLR,DEL,BLR → DEL,29:41.7,48:41.7,4/18/2026,20,199,FALSE,FALSE,Valid
6F141,IndiGo,BOM,CCU,BOM → CCU,26:41.7,28:41.7,4/18/2026,20,122,FALSE,FALSE,Valid
6F053,IndiGo,DEL,HYD,DEL → HYD,26:41.7,39:41.7,4/18/2026,20,253,TRUE,FALSE,Valid
6F136,IndiGo,CCU,DEL,CCU → DEL,24:41.7,01:41.7,4/18/2026,20,37,FALSE,FALSE,Valid
6F009,IndiGo,BLR,CCU,BLR → CCU,21:41.7,36:41.7,4/18/2026,20,195,FALSE,FALSE,Valid
6F023,IndiGo,MAA,BLR,MAA → BLR,18:41.7,14:41.7,4/18/2026,20,236,TRUE,FALSE,Valid
UK006,Vistara,MAA,CCU,MAA → CCU,16:41.7,55:41.7,4/18/2026,20,99,FALSE,FALSE,Valid
SJ165,SpiceJet,CCU,BOM,CCU → BOM,08:41.7,18:41.7,4/18/2026,20,190,FALSE,FALSE,Valid
6F189,IndiGo,MAA,BLR,MAA → BLR,08:41.7,51:41.7,4/18/2026,20,103,FALSE,FALSE,Valid
AI131,Air India,MAA,BOM,MAA → BOM,55:41.7,35:41.7,4/18/2026,19,160,FALSE,FALSE,Valid
6F004,IndiGo,BOM,CCU,BOM → CCU,53:41.7,33:41.7,4/18/2026,19,220,FALSE,FALSE,Valid
AI027,Air India,BOM,MAA,BOM → MAA,41:41.7,23:41.7,4/18/2026,19,222,FALSE,FALSE,Valid
AI238,Air India,CCU,MAA,CCU → MAA,25:41.7,07:41.7,4/18/2026,19,282,TRUE,FALSE,Valid
SJ105,SpiceJet,BOM,HYD,BOM → HYD,22:41.7,48:41.7,4/18/2026,19,206,FALSE,FALSE,Valid
UK088,Vistara,MAA,BLR,MAA → BLR,16:41.7,36:41.7,4/18/2026,19,260,FALSE,FALSE,Valid
6F035,IndiGo,CCU,HYD,CCU → HYD,16:41.7,40:41.7,4/18/2026,19,264,FALSE,FALSE,Valid
AI133,Air India,DEL,CCU,DEL → CCU,12:41.7,32:41.7,4/18/2026,19,140,FALSE,FALSE,Valid
AI001,Air India,DEL,HYD,DEL → HYD,00:41.7,03:41.7,4/18/2026,19,183,FALSE,FALSE,Valid
SJ133,SpiceJet,BOM,CCU,BOM → CCU,50:41.7,29:41.7,4/18/2026,18,159,FALSE,FALSE,Valid
SJ216,SpiceJet,BOM,CCU,BOM → CCU,35:41.7,31:41.7,4/18/2026,18,176,FALSE,FALSE,Valid
SJ225,SpiceJet,DEL,HYD,DEL → HYD,16:41.7,53:41.7,4/18/2026,18,157,FALSE,FALSE,Valid
AI147,Air India,HYD,CCU,HYD → CCU,14:41.7,10:41.7,4/18/2026,18,116,FALSE,FALSE,Valid
SJ054,SpiceJet,MAA,BLR,MAA → BLR,13:41.7,46:41.7,4/18/2026,18,273,FALSE,FALSE,Valid
6F197,IndiGo,BOM,BLR,BOM → BLR,59:41.7,44:41.7,4/18/2026,17,285,FALSE,FALSE,Valid
SJ066,SpiceJet,HYD,CCU,HYD → CCU,47:41.7,03:41.7,4/18/2026,17,76,FALSE,FALSE,Valid
SJ183,SpiceJet,CCU,DEL,CCU → DEL,44:41.7,40:41.7,4/18/2026,17,116,FALSE,FALSE,Valid
SJ151,SpiceJet,BOM,CCU,BOM → CCU,44:41.7,16:41.7,4/18/2026,17,92,FALSE,FALSE,Valid
SJ071,SpiceJet,CCU,MAA,CCU → MAA,43:41.7,32:41.7,4/18/2026,17,109,FALSE,FALSE,Valid
SJ102,SpiceJet,MAA,CCU,MAA → CCU,26:41.7,58:41.7,4/18/2026,17,92,FALSE,FALSE,Valid
